date,Country,App,device,downloads,active_users,total_sessions,total_minutes,usage_penetration,open_rate,mb_per_user,mb_per_session
2022-08-08,B,Z,android,2934,132805,1536045,2357056,4.1621,36.9646,3.42,0.3
2022-08-15,A,Y,android,9286,964713,12287244,23875377,6.2538,35.3211,8.32,0.65
2022-08-15,A,X,android,12055,1672575,21285913,42477983,10.8425,39.5196,5.23,0.41
2022-08-15,B,Y,android,2030,32666,188555,300550,1.0237,15.5195,1.42,0.25
2022-08-15,B,X,android,4261,264979,2371620,4134447,8.3044,42.4682,4.26,0.48
2022-08-15,B,Z,android,2356,105003,1394518,1832474,3.2908,29.4366,3.81,0.29
2022-08-22,A,Y,android,8988,1001480,12635443,23895898,6.4921,36.3809,8.45,0.67
2022-08-22,A,X,android,11913,1686405,21564542,42260371,10.9322,39.3687,5.41,0.42
2022-08-22,B,Y,android,2325,35010,229280,305455,1.0972,16.3059,1.62,0.25
2022-08-22,B,X,android,3549,263841,2570194,4449411,8.2688,42.3678,4.65,0.48
2022-08-22,B,Z,android,2120,122263,1311979,1892557,3.8317,34.3548,3.05,0.28
2022-08-29,A,Y,android,7668,916677,11809082,23917996,5.9429,33.2102,8.43,0.65
2022-08-29,A,X,android,10408,1600999,19356145,39353486,10.3794,37.5101,5.11,0.42
2022-08-29,A,Z,android,106,636,1907,879,0.0044,3.8137,,
2022-08-29,B,Y,android,2552,44144,246056,377526,1.3841,20.3961,1.42,0.25
2022-08-29,B,X,android,4729,257297,2471257,4453127,8.0674,41.1257,4.73,0.49
2022-08-29,B,Z,android,2091,122834,1379755,2029401,3.8514,34.6,3.25,0.29
2022-09-05,A,Y,android,7333,925905,11851994,23141862,6.0027,32.8562,8.58,0.67
2022-09-05,A,X,android,10330,1529798,18349972,36749530,9.9178,35.6371,5.03,0.42
2022-09-05,A,Z,android,94,1729,6915,10747,0.012,10.0813,,
2022-09-05,B,Y,android,1953,28547,176116,269933,0.8951,13.2503,1.55,0.25
2022-09-05,B,X,android,5229,270193,2502591,4443386,8.4717,42.5664,4.37,0.47
2022-09-05,B,Z,android,2004,127043,1377560,1970240,3.9833,35.2362,3.07,0.28
